summary,journey_id,end,start
Crew rotation,a6731f00-e7d8-11f0-8080-808080808080,2026-10-18 01:02:01.000+0000,2026-07-06 10:11:30.000+0000
Crew rotation,8543fd00-e70a-11f0-8080-808080808080,2026-09-27 07:03:16.000+0000,2026-08-16 16:25:47.000+0000
Research into long-term stays in space.,bdda8c00-298e-11b8-8080-808080808080,1975-07-26 14:18:00.000+0000,1975-05-24 14:58:00.000+0000
First Hubble Space Telescope repair servicing mission.,a1b94a00-eee8-11cc-8080-808080808080,1993-12-13 05:25:00.000+0000,1993-12-02 09:27:00.000+0000
,de0da200-c601-11d5-8080-808080808080,2001-10-31 04:59:00.000+0000,2001-10-21 08:59:00.000+0000
Deploy new internet beacons,9af6ff80-45e2-11f1-8080-808080808080,2026-12-23 23:22:46.000+0000,2026-01-28 03:11:31.000+0000
Land on Mars,ac30cb00-42c7-11f1-8080-808080808080,2026-12-16 00:29:46.000+0000,2026-07-09 16:48:49.000+0000
Bring supplies to space center,1d538c80-428e-11f1-8080-808080808080,2026-05-24 20:34:03.000+0000,2026-04-26 23:48:24.000+0000
Tourist flight,69d59400-41ca-11f1-8080-808080808080,2026-12-14 14:39:18.000+0000,2026-08-21 09:31:51.000+0000
Tourist flight,e4de4f80-3526-11f1-8080-808080808080,2026-10-17 14:21:15.000+0000,2026-01-02 12:43:34.000+0000
Go to edge of solar system,c29b5200-2e01-11f1-8080-808080808080,2026-07-15 17:27:52.000+0000,2026-03-11 10:42:15.000+0000
Deploy satellites,782e4880-28ca-11f1-8080-808080808080,2026-10-07 10:17:01.000+0000,2026-01-14 09:23:26.000+0000
Land on Mars,3288e300-2300-11f1-8080-808080808080,2026-10-25 13:37:53.000+0000,2026-09-15 15:28:54.000+0000
Deploy new internet beacons,f7eadd80-1d36-11f1-8080-808080808080,2026-08-01 08:06:57.000+0000,2026-04-28 06:01:18.000+0000
Deploy satellites,c4614680-1add-11f1-8080-808080808080,2026-09-11 20:38:59.000+0000,2026-02-12 22:26:42.000+0000
Fifth human spaceflight and second manned space station docking for China.,dbf08000-d229-11e2-8080-808080808080,2013-06-26 00:00:00.000+0000,2013-06-11 00:00:00.000+0000
,e34c7c00-1d6a-11bb-8080-808080808080,1978-01-16 11:25:00.000+0000,1978-01-10 12:26:00.000+0000
Final Shuttle-Mir docking. Mir crew rotation and resupply. Astrophysics research.,de611400-fa65-11d1-8080-808080808080,1998-06-12 18:00:00.000+0000,1998-06-02 22:06:00.000+0000
,7fc28000-af57-11bc-8080-808080808080,1979-08-19 00:00:00.000+0000,1979-06-06 00:00:00.000+0000
Push the boundaries of human exploration,5a4d3300-d007-11ec-8080-808080808080,2022-10-22 19:23:05.000+0000,2022-03-05 11:00:27.000+0000
Crew rotation,5be25400-c7da-11ec-8080-808080808080,2022-12-13 04:23:05.000+0000,2022-04-29 16:35:20.000+0000
Tourist flight,f2dbb180-c537-11ec-8080-808080808080,2022-09-22 01:52:26.000+0000,2022-06-14 20:03:26.000+0000
Bring passengers to the moon,54723080-c4e4-11ec-8080-808080808080,2022-07-02 16:38:59.000+0000,2022-06-13 07:28:52.000+0000
Crew rotation,f5ecda00-bda0-11ec-8080-808080808080,2022-10-03 08:41:50.000+0000,2022-04-06 18:39:32.000+0000
Bring supplies to space center,88129980-bb79-11ec-8080-808080808080,2022-11-06 19:53:16.000+0000,2022-02-20 07:55:50.000+0000
Land on Mars,e61f0a00-b5d8-11ec-8080-808080808080,2022-06-06 20:36:40.000+0000,2022-04-01 04:52:11.000+0000
Land on Mars,42483800-b4cc-11ec-8080-808080808080,2022-09-16 17:32:36.000+0000,2022-05-17 09:46:26.000+0000
Bring passengers to the moon,7db6cf80-b177-11ec-8080-808080808080,2022-08-15 12:17:10.000+0000,2022-06-13 20:56:09.000+0000
Go to edge of solar system,18aede80-a91a-11ec-8080-808080808080,2022-09-14 21:50:55.000+0000,2022-09-07 12:47:56.000+0000
Deployment of communications satellite. Miscellaneous science experiments.,fe840200-1716-11c4-8080-808080808080,1986-01-18 13:59:00.000+0000,1986-01-12 11:55:00.000+0000
Failed to board Salyut 3 space station.,c0be5400-54c4-11b7-8080-808080808080,1974-08-28 20:10:00.000+0000,1974-08-26 19:58:00.000+0000
Second Shuttle-Mir docking. Delivery of Russian docking module and solar arrays.,d39ad400-1ced-11cf-8080-808080808080,1995-11-20 17:02:00.000+0000,1995-11-12 12:30:00.000+0000
Failed to dock with Salyut 7.,443a4a00-06e6-11c1-8080-808080808080,1983-04-22 13:28:00.000+0000,1983-04-20 13:11:00.000+0000
Tested Lunar Module in low lunar orbit.,25b2a600-6aaf-11b1-8080-808080808080,1969-05-26 00:52:00.000+0000,1969-05-18 00:49:00.000+0000
Mir crew rotation.,11fe6e00-0c01-11cd-8080-808080808080,1994-07-09 10:32:00.000+0000,1994-01-08 10:05:00.000+0000
First paying space tourist (Tito).,40cd3600-3ba9-11d5-8080-808080808080,2001-05-06 05:41:00.000+0000,2001-04-28 07:37:00.000+0000
Deploy satellites,1f0e0e80-aff2-11f5-8080-808080808080,2030-08-17 03:30:51.000+0000,2030-06-15 00:01:15.000+0000
Bring passengers to the moon,f0e3c100-ad9c-11f5-8080-808080808080,2030-04-15 06:00:29.000+0000,2030-04-06 07:54:50.000+0000
Push the boundaries of human exploration,a5ca6500-aaa1-11f5-8080-808080808080,2030-12-03 02:29:45.000+0000,2030-08-21 20:09:43.000+0000
Test new spacecraft model,0c50ff80-a545-11f5-8080-808080808080,2030-07-02 07:26:35.000+0000,2030-05-05 22:04:52.000+0000
Go to edge of solar system,84478d80-9576-11f5-8080-808080808080,2030-12-21 13:55:30.000+0000,2030-08-20 07:01:58.000+0000
Push the boundaries of human exploration,918e5900-9531-11f5-8080-808080808080,2030-12-25 05:29:31.000+0000,2030-12-20 02:39:46.000+0000
Find new forms of life,81ec0480-93b9-11f5-8080-808080808080,2030-04-15 09:14:06.000+0000,2030-02-11 08:11:34.000+0000
Go to edge of solar system,e2574500-92d8-11f5-8080-808080808080,2030-09-25 00:26:48.000+0000,2030-01-02 21:34:40.000+0000
Test new spacecraft model,b4bfae00-91a9-11f5-8080-808080808080,2030-08-27 22:13:17.000+0000,2030-02-14 07:52:32.000+0000
Deploy satellites,c61c4b00-8da2-11f5-8080-808080808080,2030-08-18 08:24:39.000+0000,2030-01-14 16:54:19.000+0000
Test new spacecraft model,78b7c400-26d9-11eb-8080-808080808080,2020-09-08 02:11:08.000+0000,2020-01-24 19:33:20.000+0000
Find new forms of life,53b1ba00-2024-11eb-8080-808080808080,2020-10-21 02:59:20.000+0000,2020-08-05 15:57:12.000+0000
Find new forms of life,50631400-0bc7-11eb-8080-808080808080,2020-08-20 14:35:56.000+0000,2020-08-07 01:47:02.000+0000
Bring supplies to space center,dd410a00-0503-11eb-8080-808080808080,2020-11-20 21:35:49.000+0000,2020-08-09 21:18:06.000+0000
Tourist flight,8ce54780-01a5-11eb-8080-808080808080,2020-07-10 09:54:32.000+0000,2020-05-04 11:41:58.000+0000
Go to edge of solar system,b7e8b500-f8e2-11ea-8080-808080808080,2020-12-28 17:37:19.000+0000,2020-08-16 09:39:37.000+0000
Crew rotation,662bd280-dfa4-11ea-8080-808080808080,2020-12-01 22:35:17.000+0000,2020-04-28 23:18:00.000+0000
Find new forms of life,4e186c80-df2c-11ea-8080-808080808080,2020-02-17 04:03:50.000+0000,2020-02-13 23:56:16.000+0000
Tourist flight,a7567680-dc74-11ea-8080-808080808080,2020-11-27 18:23:35.000+0000,2020-11-06 11:36:36.000+0000
Go to edge of solar system,d0fd7b00-da85-11ea-8080-808080808080,2020-12-15 19:59:30.000+0000,2020-09-17 12:38:42.000+0000
Bring passengers to the moon,8cd54300-3d82-11f8-8080-808080808080,2032-08-18 14:42:36.000+0000,2032-06-22 09:39:10.000+0000
Land on Mars,94069d80-366c-11f8-8080-808080808080,2032-07-29 13:41:57.000+0000,2032-03-05 12:09:03.000+0000
Land on Mars,2d082b00-2f80-11f8-8080-808080808080,2032-09-10 22:06:55.000+0000,2032-08-18 10:18:20.000+0000
Test new spacecraft model,db0f9d00-2d14-11f8-8080-808080808080,2032-03-20 18:43:07.000+0000,2032-01-05 04:51:22.000+0000
Deploy new internet beacons,1711ea80-2ae8-11f8-8080-808080808080,2032-06-24 18:04:42.000+0000,2032-03-19 07:04:28.000+0000
Bring passengers to the moon,61e9f300-2899-11f8-8080-808080808080,2032-12-11 16:20:18.000+0000,2032-11-23 11:51:22.000+0000
Tourist flight,7e491880-1b94-11f8-8080-808080808080,2032-12-06 08:04:33.000+0000,2032-08-16 15:48:41.000+0000
Deploy new internet beacons,3787c400-18f1-11f8-8080-808080808080,2032-12-10 17:53:12.000+0000,2032-11-20 11:07:14.000+0000
Bring supplies to space center,32bdbb80-1551-11f8-8080-808080808080,2032-09-04 09:17:54.000+0000,2032-05-28 20:44:35.000+0000
Test new spacecraft model,42a41400-0e5c-11f8-8080-808080808080,2032-02-19 02:26:47.000+0000,2032-01-07 05:59:56.000+0000
Failed to board Salyut 5 space station.,b3af9800-b99e-11b9-8080-808080808080,1976-10-16 17:46:00.000+0000,1976-10-14 17:40:00.000+0000
"U.S. Department of Defense mission. Classified payload, reportedly military communications and reconnaissance satellites.",bdcb2200-17cd-11c8-8080-808080808080,1989-08-13 13:43:00.000+0000,1989-08-08 12:43:00.000+0000
Hubble Space Telescope Servicing Mission 4,ab9d8000-3dbe-11de-8080-808080808080,2009-05-24 00:00:00.000+0000,2009-05-11 00:00:00.000+0000
Deploy satellites,69b27200-e82b-11f7-8080-808080808080,2032-05-03 02:49:17.000+0000,2032-03-08 17:45:53.000+0000
Deploy satellites,e4502000-e274-11f7-8080-808080808080,2032-12-07 01:43:14.000+0000,2032-09-13 18:27:16.000+0000
Bring supplies to space center,d3c18a80-e21f-11f7-8080-808080808080,2032-09-09 05:36:01.000+0000,2032-01-08 10:08:58.000+0000
Find new forms of life,ea559380-de65-11f7-8080-808080808080,2032-08-03 06:27:46.000+0000,2032-04-01 09:50:44.000+0000
Find new forms of life,082ae600-dddd-11f7-8080-808080808080,2032-11-08 03:39:56.000+0000,2032-05-06 02:01:28.000+0000
Deploy new internet beacons,ef170f00-dbfb-11f7-8080-808080808080,2032-06-12 10:54:21.000+0000,2032-04-22 11:53:37.000+0000
Bring supplies to space center,ee27a400-db4d-11f7-8080-808080808080,2032-11-21 19:18:52.000+0000,2032-02-26 17:37:49.000+0000
Test new spacecraft model,d0789e80-d591-11f7-8080-808080808080,2032-11-18 05:10:17.000+0000,2032-03-25 03:21:36.000+0000
Deploy satellites,9770ea80-d428-11f7-8080-808080808080,2032-10-29 10:29:53.000+0000,2032-06-02 11:27:36.000+0000
Deploy satellites,43221980-d307-11f7-8080-808080808080,2032-06-08 02:54:11.000+0000,2032-01-17 19:04:09.000+0000
Bring passengers to the moon,1624cc00-14f3-11f9-8080-808080808080,2033-08-12 23:14:37.000+0000,2033-04-19 04:15:52.000+0000
Crew rotation,979f6800-f6c4-11f8-8080-808080808080,2033-11-25 04:04:38.000+0000,2033-10-05 18:28:58.000+0000
Push the boundaries of human exploration,8c081f00-e918-11f8-8080-808080808080,2033-04-15 20:00:17.000+0000,2033-01-28 22:11:54.000+0000
Go to edge of solar system,55c59380-e875-11f8-8080-808080808080,2033-05-28 19:32:42.000+0000,2033-05-17 13:05:55.000+0000
Deploy satellites,2bf25c80-e70f-11f8-8080-808080808080,2033-10-01 21:03:50.000+0000,2033-08-14 14:36:38.000+0000
Go to edge of solar system,00494580-d99f-11f8-8080-808080808080,2033-07-12 16:01:07.000+0000,2033-07-08 08:12:48.000+0000
Push the boundaries of human exploration,fca27100-d5e2-11f8-8080-808080808080,2033-10-17 05:41:02.000+0000,2033-09-22 08:32:52.000+0000
Push the boundaries of human exploration,81926b00-d4bb-11f8-8080-808080808080,2033-09-12 11:27:24.000+0000,2033-01-27 10:56:46.000+0000
Test new spacecraft model,6f985a80-c503-11f8-8080-808080808080,2033-11-05 01:27:41.000+0000,2033-10-18 16:13:56.000+0000
Find new forms of life,83d74b80-c460-11f8-8080-808080808080,2033-09-04 01:32:22.000+0000,2033-06-18 08:20:49.000+0000
Tourist flight,27836100-0991-11f8-8080-808080808080,2032-12-23 09:13:56.000+0000,2032-12-16 03:19:58.000+0000
Push the boundaries of human exploration,d6b81080-07b6-11f8-8080-808080808080,2032-11-09 14:05:11.000+0000,2032-06-25 08:07:37.000+0000
Deploy new internet beacons,7f5d4900-05da-11f8-8080-808080808080,2032-04-28 01:36:31.000+0000,2032-03-24 17:12:41.000+0000
Tourist flight,46ed4900-05a1-11f8-8080-808080808080,2032-12-05 04:09:55.000+0000,2032-07-01 04:26:22.000+0000
Crew rotation,a7df0c00-036a-11f8-8080-808080808080,2032-08-25 09:24:24.000+0000,2032-07-27 07:34:52.000+0000
Crew rotation,b8f02600-0261-11f8-8080-808080808080,2032-10-01 17:42:43.000+0000,2032-04-08 13:20:38.000+0000
Deploy satellites,80ed4100-fbd8-11f7-8080-808080808080,2032-10-28 00:07:47.000+0000,2032-03-19 23:24:19.000+0000
Go to edge of solar system,6aea6c80-fb55-11f7-8080-808080808080,2032-11-23 09:36:56.000+0000,2032-01-02 04:29:30.000+0000
Land on Mars,0f05b680-f8bd-11f7-8080-808080808080,2032-09-16 16:38:04.000+0000,2032-07-19 00:18:38.000+0000
Deploy satellites,e5329700-edc8-11f7-8080-808080808080,2032-12-02 04:12:43.000+0000,2032-07-09 23:53:43.000+0000
Crew rotation,2497e800-f2ca-11f6-8080-808080808080,2031-06-13 09:46:15.000+0000,2031-02-24 07:32:47.000+0000
Bring passengers to the moon,b00b2500-ef28-11f6-8080-808080808080,2031-10-16 22:36:47.000+0000,2031-05-11 08:49:42.000+0000
Bring passengers to the moon,a7de8b80-ec83-11f6-8080-808080808080,2031-12-18 10:06:47.000+0000,2031-06-29 20:23:44.000+0000
Land on Mars,3a67df00-e8c0-11f6-8080-808080808080,2031-05-15 16:23:54.000+0000,2031-02-07 06:56:01.000+0000
Test new spacecraft model,e04f1700-e7f6-11f6-8080-808080808080,2031-10-21 13:27:15.000+0000,2031-09-10 19:13:17.000+0000
Tourist flight,331bd500-e7dd-11f6-8080-808080808080,2031-05-18 22:53:47.000+0000,2031-05-11 05:45:54.000+0000
Find new forms of life,592d3680-e4b8-11f6-8080-808080808080,2031-07-21 07:59:39.000+0000,2031-02-11 08:00:05.000+0000
Tourist flight,37572e00-e038-11f6-8080-808080808080,2031-08-06 15:47:09.000+0000,2031-05-12 08:51:02.000+0000
Land on Mars,1acd9580-dcc8-11f6-8080-808080808080,2031-08-17 10:20:15.000+0000,2031-05-29 17:59:07.000+0000
Tourist flight,32aa0880-dc39-11f6-8080-808080808080,2031-07-11 14:07:22.000+0000,2031-04-06 08:45:28.000+0000
ISS crew rotation.,39880000-e2bd-11e7-8080-808080808080,2018-06-03 00:00:00.000+0000,2017-12-17 00:00:00.000+0000
Microgravity and Earth science research. First Israeli in space (Ramon). Broke up during re-entry with loss of all crew.,a1e20200-2968-11d7-8080-808080808080,2003-02-01 14:16:00.000+0000,2003-01-16 15:39:00.000+0000
Apollo-Soyuz Test Project (ASTP); first joint Soviet US spaceflight. The two craft dock in space with exchange of flags and gifts.Last manned US mission until STS-1 in 1981.,48d05800-5255-11b8-8080-808080808080,1975-07-21 10:50:00.000+0000,1975-07-15 12:20:00.000+0000
Atmospheric research.,2a6d2600-0f33-11d1-8080-808080808080,1997-08-19 11:08:00.000+0000,1997-08-07 14:41:00.000+0000
Testbed mission for the Chinese to gain experience from an extended stay on a space laboratory and test its life-support systems.,7b24c000-9333-11e6-8080-808080808080,2016-11-18 00:00:00.000+0000,2016-10-16 00:00:00.000+0000
"Second U.S. Department of Defense mission. Classified payload, believed to be two communications satellites.",09ed9600-c7d6-11c3-8080-808080808080,1985-10-07 17:07:00.000+0000,1985-10-03 15:21:00.000+0000
Spacelab life sciences mission.,b7cdae00-cbb9-11cc-8080-808080808080,1993-11-01 15:05:00.000+0000,1993-10-18 14:53:00.000+0000
First \"Return to Flight\" Space Shuttle mission after the loss of Columbia. ISS assembly and supply.,00fb1a00-fde3-11d9-8080-808080808080,2005-08-09 12:11:00.000+0000,2005-07-26 14:39:00.000+0000
Ulysses probe deployed. Miscellaneous science experiments.,e2b34600-64f3-11c9-8080-808080808080,1990-10-10 13:55:00.000+0000,1990-10-06 11:45:00.000+0000
First manned spaceflight. Completed one Earth orbit.,805b1a00-5673-11a8-8080-808080808080,1961-04-12 07:55:00.000+0000,1961-04-12 06:07:00.000+0000
ISS crew rotation and supply. Safety and repair system testing. First long-duration ISS mission by an ESA astronaut (Reiter).,092e0000-0af0-11db-8080-808080808080,2006-07-17 00:00:00.000+0000,2006-07-04 00:00:00.000+0000
Find new forms of life,bb1f0280-75fe-11f0-8080-808080808080,2025-12-13 10:24:07.000+0000,2025-05-14 15:46:02.000+0000
Test new spacecraft model,65d4f800-75e2-11f0-8080-808080808080,2025-08-13 00:26:16.000+0000,2025-06-09 14:24:55.000+0000
Deploy satellites,c0522800-7346-11f0-8080-808080808080,2025-05-22 05:21:49.000+0000,2025-02-15 08:04:21.000+0000
Deploy satellites,86f61f00-56ed-11f0-8080-808080808080,2025-04-23 08:17:40.000+0000,2025-02-04 20:16:11.000+0000
Test new spacecraft model,1a6c0500-4add-11f0-8080-808080808080,2025-10-04 09:07:06.000+0000,2025-08-13 18:50:02.000+0000
Crew rotation,509c8b00-4ac3-11f0-8080-808080808080,2025-11-07 10:49:41.000+0000,2025-03-12 11:32:52.000+0000
Push the boundaries of human exploration,73588080-4a7e-11f0-8080-808080808080,2025-12-15 02:38:58.000+0000,2025-04-04 11:42:02.000+0000
Crew rotation,bd055900-483b-11f0-8080-808080808080,2025-04-16 02:48:39.000+0000,2025-02-20 08:12:28.000+0000
Land on Mars,837fd580-453d-11f0-8080-808080808080,2025-08-26 15:42:49.000+0000,2025-02-01 03:09:43.000+0000
Land on Mars,ee0e1400-445e-11f0-8080-808080808080,2025-12-11 11:38:24.000+0000,2025-10-02 19:39:05.000+0000
First three-craft spaceflight.,c30ade00-de85-11b1-8080-808080808080,1969-10-17 09:25:00.000+0000,1969-10-12 10:45:00.000+0000
First to perform orbital maneuvers.,abb7c000-c310-11ac-8080-808080808080,1965-03-23 19:16:00.000+0000,1965-03-23 14:24:00.000+0000
Second ISS flight. ISS assembly and resupply.,c5453600-1421-11d3-8080-808080808080,1999-06-06 06:02:00.000+0000,1999-05-27 10:49:00.000+0000
First mission to Salyut 7. Deployment of radio communications satellite.,a4bc0400-fa0c-11bf-8080-808080808080,1982-12-10 19:03:00.000+0000,1982-05-13 09:58:00.000+0000
Mir crew rotation. First Syrian in space (Faris).,d9920a00-cbab-11c5-8080-808080808080,1987-12-29 09:16:00.000+0000,1987-07-22 01:59:00.000+0000
Deploy satellites,bbc80300-b37a-11f8-8080-808080808080,2032-10-05 06:10:29.000+0000,2032-05-09 04:27:06.000+0000
Test new spacecraft model,5d5e9900-a1af-11f8-8080-808080808080,2032-09-10 08:59:07.000+0000,2032-08-19 06:48:52.000+0000
Crew rotation,b3cc9d00-9f4d-11f8-8080-808080808080,2032-05-11 12:19:46.000+0000,2032-03-06 22:40:09.000+0000
Test new spacecraft model,e8871a00-6a1b-11f8-8080-808080808080,2032-08-03 20:14:04.000+0000,2032-01-02 07:02:28.000+0000
Bring supplies to space center,e5633e00-69c9-11f8-8080-808080808080,2032-08-17 21:41:20.000+0000,2032-02-26 06:42:54.000+0000
Land on Mars,33786200-5615-11f8-8080-808080808080,2032-12-27 20:17:40.000+0000,2032-08-01 00:44:28.000+0000
Test new spacecraft model,4c2b3e00-5569-11f8-8080-808080808080,2032-06-29 22:41:03.000+0000,2032-03-16 00:55:04.000+0000
Go to edge of solar system,1d945280-5405-11f8-8080-808080808080,2032-07-17 06:19:27.000+0000,2032-05-08 21:37:30.000+0000
Tourist flight,50133e00-47bd-11f8-8080-808080808080,2032-08-28 19:01:01.000+0000,2032-06-05 20:01:25.000+0000
Push the boundaries of human exploration,d10eb600-4408-11f8-8080-808080808080,2032-09-18 10:26:21.000+0000,2032-04-25 19:09:17.000+0000
Deployment of Advanced Communications Technology Satellite (ACTS). Ultraviolet astronomical observations.,7d874600-af55-11cc-8080-808080808080,1993-09-22 07:56:00.000+0000,1993-09-12 11:45:00.000+0000
"ISS assembly, crew rotation and supply.",851be600-ff46-11d6-8080-808080808080,2002-12-07 19:36:00.000+0000,2002-11-24 00:49:00.000+0000
First American EVA.,b95cb200-fbab-11ac-8080-808080808080,1965-06-07 17:11:00.000+0000,1965-06-03 15:15:00.000+0000
ISS crew rotation and assembly,17a40000-eefe-11dc-8080-808080808080,2008-03-27 00:00:00.000+0000,2008-03-11 00:00:00.000+0000
ISS crew rotation.,05354000-ce10-11e1-8080-808080808080,2012-11-19 00:00:00.000+0000,2012-07-15 00:00:00.000+0000
Launch failed due to fire. Crew ejected.,ac1b5c00-840d-11c1-8080-808080808080,1983-09-26 19:38:00.000+0000,1983-09-26 19:38:00.000+0000
ISS crew rotation.,aae00000-72a3-11e4-8080-808080808080,2015-06-11 00:00:00.000+0000,2014-11-23 00:00:00.000+0000
Salyut 6 crew rotation.,88034600-9842-11bb-8080-808080808080,1978-11-02 11:05:00.000+0000,1978-06-15 20:17:00.000+0000
Rendezvous maneuver with Mir. First female pilot (Collins). SPACEHAB-3: miscellaneous science experiments. First EVA by an African-American astronaut (Harris).,50a44c00-3f19-11ce-8080-808080808080,1995-02-11 11:51:00.000+0000,1995-02-03 05:22:00.000+0000
Docking system tests.,be6b2400-f99f-11cb-8080-808080808080,1993-07-22 06:41:00.000+0000,1993-01-24 05:58:00.000+0000
First ISS construction mission. Delivery of Unity Node Module.,6912e200-8a8e-11d2-8080-808080808080,1998-12-15 04:16:00.000+0000,1998-12-03 08:59:00.000+0000
ISS assembly and crew rotationDelivery of Kibo Japanese Experiment Module,8319c000-2ea4-11dd-8080-808080808080,2008-06-14 00:00:00.000+0000,2008-05-31 00:00:00.000+0000
First Mongolian in space (G_rragchaa).,9b139200-b288-11be-8080-808080808080,1981-03-30 11:41:00.000+0000,1981-03-22 14:59:00.000+0000
Investigations into effects of prolonged spaceflight. Record duration mission for single spacecraft.,59753800-9519-11b2-8080-808080808080,1970-06-19 11:58:00.000+0000,1970-06-01 19:00:00.000+0000
First instance of two manned spacecraft in orbit simultaneously.,ff31b400-d46d-11a9-8080-808080808080,1962-08-15 06:52:00.000+0000,1962-08-11 08:30:00.000+0000
Reached altitude of 108km. Walker becomes first person to fly into space twice. X-15 #3 (serial 56-6672) becomes first vehicle to fly into space twice.,0b7e4000-fb9d-11aa-8080-808080808080,1963-08-22 00:11:00.000+0000,1963-08-22 00:00:00.000+0000
First re-use of a manned orbital spacecraft. Systems test. Earth science observations.,138ad400-6b34-11bf-8080-808080808080,1981-11-14 21:23:00.000+0000,1981-11-12 15:10:00.000+0000
Bring passengers to the moon,b7792080-473c-11ea-8080-808080808080,2020-07-25 18:52:37.000+0000,2020-03-05 19:45:07.000+0000
Deploy new internet beacons,785b4480-41fd-11ea-8080-808080808080,2020-07-14 04:24:08.000+0000,2020-01-27 06:19:50.000+0000
Land on Mars,05eb4700-40cd-11ea-8080-808080808080,2020-09-16 21:47:45.000+0000,2020-02-12 00:52:24.000+0000
Push the boundaries of human exploration,60738000-3ee0-11ea-8080-808080808080,2020-08-26 15:01:04.000+0000,2020-08-12 08:20:17.000+0000
Push the boundaries of human exploration,bdbd6f00-38eb-11ea-8080-808080808080,2020-10-22 08:19:45.000+0000,2020-07-24 08:00:47.000+0000
Deploy new internet beacons,993b7a00-36d4-11ea-8080-808080808080,2020-11-28 08:59:45.000+0000,2020-01-17 05:39:34.000+0000
Deploy satellites,c4727c00-35a3-11ea-8080-808080808080,2020-04-26 11:14:49.000+0000,2020-01-14 13:48:52.000+0000
Tourist flight,264e9e00-3378-11ea-8080-808080808080,2020-08-14 12:37:47.000+0000,2020-06-01 01:56:59.000+0000
Land on Mars,c1237b80-3297-11ea-8080-808080808080,2020-10-10 01:55:49.000+0000,2020-02-04 13:52:31.000+0000
Land on Mars,4d1ab080-3262-11ea-8080-808080808080,2020-10-23 20:08:36.000+0000,2020-01-09 04:23:15.000+0000
First EVA by a female astronaut (Savitskaya).,33b89e00-6bcd-11c2-8080-808080808080,1984-07-29 12:55:00.000+0000,1984-07-17 17:41:00.000+0000
First manned mission to Skylab space station. Spent almost one month in space.,7ab48800-eca4-11b5-8080-808080808080,1973-06-22 13:49:00.000+0000,1973-05-25 13:00:00.000+0000
Third lunar landing. Shepard becomes only Mercury astronaut to walk on the Moon and hits a golf ball on the Moons surface.,f512da00-54e6-11b3-8080-808080808080,1971-02-09 21:04:00.000+0000,1971-01-31 21:03:00.000+0000
Fifth lunar landing. Second Lunar Rover.  Second deep space EVA.,9e13ec00-af56-11b4-8080-808080808080,1972-04-27 19:45:00.000+0000,1972-04-16 17:54:00.000+0000
Crew rotation,1898d900-88ae-11ec-8080-808080808080,2022-09-10 17:31:55.000+0000,2022-05-14 23:56:28.000+0000
Test new spacecraft model,8efc8d80-840d-11ec-8080-808080808080,2022-12-29 14:49:11.000+0000,2022-01-10 04:58:24.000+0000
Bring passengers to the moon,ae46dc80-8373-11ec-8080-808080808080,2022-10-03 07:17:26.000+0000,2022-08-20 04:47:05.000+0000
Go to edge of solar system,8268d700-7fc0-11ec-8080-808080808080,2022-08-06 23:04:53.000+0000,2022-05-12 04:01:03.000+0000
Land on Mars,0bb0ad00-7d26-11ec-8080-808080808080,2022-11-19 19:30:27.000+0000,2022-06-20 05:26:10.000+0000
Push the boundaries of human exploration,00834300-7ba7-11ec-8080-808080808080,2022-12-03 12:49:52.000+0000,2022-02-02 09:50:31.000+0000
Land on Mars,50a12d80-7462-11ec-8080-808080808080,2022-10-14 21:44:40.000+0000,2022-04-05 10:36:32.000+0000
Go to edge of solar system,f0945800-71d1-11ec-8080-808080808080,2022-08-17 19:01:41.000+0000,2022-03-21 13:23:29.000+0000
Crew rotation,13751e00-70a5-11ec-8080-808080808080,2022-09-11 07:59:50.000+0000,2022-03-07 03:53:05.000+0000
Deploy new internet beacons,56756280-6c5b-11ec-8080-808080808080,2022-06-17 05:13:48.000+0000,2022-06-13 09:26:46.000+0000
ISS crew rotation.,986a4000-0e53-11e1-8080-808080808080,2012-04-27 00:00:00.000+0000,2011-11-14 00:00:00.000+0000
Test flight of new Soyuz design following Soyuz 11 disaster.,524dcc00-4ed8-11b6-8080-808080808080,1973-09-29 11:33:00.000+0000,1973-09-27 12:18:00.000+0000
Hubble Space Telescope servicing mission.,8c3efc00-2d06-11d6-8080-808080808080,2002-03-12 09:31:00.000+0000,2002-03-01 11:22:00.000+0000
Earth photography.,f5abc800-a292-11b9-8080-808080808080,1976-09-23 07:40:00.000+0000,1976-09-15 09:48:00.000+0000
Mir equipment installation.,1e736c00-2e19-11c8-8080-808080808080,1990-02-19 04:36:00.000+0000,1989-09-05 21:38:00.000+0000
German-sponsored Spacelab mission. Microgravity experiments. First Dutchman in space (Ockels).,93cd4800-dd1d-11c3-8080-808080808080,1985-11-06 18:01:00.000+0000,1985-10-30 17:16:00.000+0000
Mir crew rotation and resupply. Miscellaneous scientific experiments.,d87c8400-0f9f-11d0-8080-808080808080,1996-09-26 12:13:00.000+0000,1996-09-16 08:54:00.000+0000
ISS crew rotation.,986dc000-3004-11e5-8080-808080808080,2015-12-11 00:00:00.000+0000,2015-07-22 00:00:00.000+0000
"U.S. Department of Defense mission. Classified payload, reportedly reconnaissance satellite.",186e2600-84c7-11c9-8080-808080808080,1990-11-20 21:40:00.000+0000,1990-11-15 23:45:00.000+0000
